iShares Russell 3000 ETF
Fund Holdings as of,"Jul 24, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"46,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"JAKK","JAKKS PACIFIC INC","Consumer Discretionary","Equity","86,264.50","0.00","86,264.50","3,521.00","24.50","United States","NASDAQ","USD","1.00","USD","-"
"CLNE","CLEAN ENERGY FUELS CORP","Energy","Equity","86,305.45","0.00","86,305.45","42,515.00","2.03","United States","NASDAQ","USD","1.00","USD","-"
"MBI","MBIA INC","Financials","Equity","86,394.24","0.00","86,394.24","15,264.00","5.66","United States","NYSE","USD","1.00","USD","-"
"CWH","CAMPING WORLD HOLDINGS INC CLASS A","Consumer Discretionary","Equity","86,443.69","0.00","86,443.69","15,139.00","5.71","United States","NYSE","USD","1.00","USD","-"
"STRZ","STARZ ENTERTAINMENT CORP","Communication","Equity","83,296.62","0.00","83,296.62","3,411.00","24.42","United States","NASDAQ","USD","1.00","USD","-"
"OSUR","ORASURE TECHNOLOGIES INC","Health Care","Equity","83,381.91","0.00","83,381.91","21,003.00","3.97","United States","NASDAQ","USD","1.00","USD","-"
"RPC","RIDGEPOST CAPITAL INC CLASS A","Financials","Equity","83,880.04","0.00","83,880.04","9,962.00","8.42","United States","NYSE","USD","1.00","USD","-"
"WEAV","WEAVE COMMUNICATIONS INC","Information Technology","Equity","84,053.91","0.00","84,053.91","13,623.00","6.17","United States","NYSE","USD","1.00","USD","-"
"RMR","RMR GROUP INC CLASS A","Real Estate","Equity","84,264.18","0.00","84,264.18","4,209.00","20.02","United States","NASDAQ","USD","1.00","USD","-"
"PSIX","POWER SOLUTIONS INTERNATIONAL INC","Industrials","Equity","84,427.28","0.00","84,427.28","2,818.00","29.96","United States","NASDAQ","USD","1.00","USD","-"
"DDD","3D SYSTEMS CORP","Industrials","Equity","81,070.65","0.00","81,070.65","31,545.00","2.57","United States","NYSE","USD","1.00","USD","-"
"ASPI","ASP ISOTOPES INC","Materials","Equity","81,130.68","0.00","81,130.68","20,964.00","3.87","United States","NASDAQ","USD","1.00","USD","-"
"SHOE","SHOE STATION GROUP INC","Consumer Discretionary","Equity","81,785.55","0.00","81,785.55","5,621.00","14.55","United States","NASDAQ","USD","1.00","USD","-"
"ABAT","AMERICAN BATTERY TECHNOLOGY COMPAN","Materials","Equity","82,176.64","0.00","82,176.64","37,184.00","2.21","United States","NASDAQ","USD","1.00","USD","-"
"SPOK","SPOK HOLDINGS INC","Communication","Equity","82,379.61","0.00","82,379.61","7,779.00","10.59","United States","NASDAQ","USD","1.00","USD","-"
"SLDP","SOLID POWER INC CLASS A","Consumer Discretionary","Equity","79,921.92","0.00","79,921.92","38,424.00","2.08","United States","NASDAQ","USD","1.00","USD","-"
"LAND","GLADSTONE LAND REIT CORP","Real Estate","Equity","80,169.10","0.00","80,169.10","9,404.00","8.53","United States","NASDAQ","USD","1.00","USD","-"
"CLMB","CLIMB GLOBAL SOLUTIONS INC","Information Technology","Equity","80,249.92","0.00","80,249.92","3,152.00","25.46","United States","NASDAQ","USD","1.00","USD","-"
"JACK","JACK IN THE BOX INC","Consumer Discretionary","Equity","80,388.75","0.00","80,388.75","5,525.00","14.55","United States","NASDAQ","USD","1.00","USD","-"
"NRC","NRC HEALTH","Health Care","Equity","80,435.92","0.00","80,435.92","3,823.00","21.04","United States","NASDAQ","USD","1.00","USD","-"
"RPAY","REPAY HOLDINGS CORP CLASS A","Financials","Equity","80,594.20","0.00","80,594.20","21,209.00","3.80","United States","NASDAQ","USD","1.00","USD","-"
"POWW","OUTDOOR HOLDING","Consumer Discretionary","Equity","76,821.52","0.00","76,821.52","37,292.00","2.06","United States","NASDAQ","USD","1.00","USD","-"
"REFI","CHICAGO ATLANTIC REAL ESTATE FINAN","Financials","Equity","77,119.11","0.00","77,119.11","7,583.00","10.17","United States","NASDAQ","USD","1.00","USD","-"
"CLW","CLEARWATER PAPER CORP","Materials","Equity","77,254.26","0.00","77,254.26","4,593.00","16.82","United States","NYSE","USD","1.00","USD","-"
"WEST","WESTROCK COFFEE","Consumer Staples","Equity","77,687.20","0.00","77,687.20","10,222.00","7.60","United States","NASDAQ","USD","1.00","USD","-"
"SLP","SIMULATIONS PLUS INC","Health Care","Equity","77,688.24","0.00","77,688.24","4,236.00","18.34","United States","NASDAQ","USD","1.00","USD","-"
"RICK","RCI HOSPITALITY HOLDINGS INC","Consumer Discretionary","Equity","77,818.95","0.00","77,818.95","2,985.00","26.07","United States","NASDAQ","USD","1.00","USD","-"
"HCKT","HACKETT GROUP INC","Information Technology","Equity","77,903.33","0.00","77,903.33","8,023.00","9.71","United States","NASDAQ","USD","1.00","USD","-"
"UTMD","UTAH MEDICAL PRODUCTS INC","Health Care","Equity","77,949.54","0.00","77,949.54","1,161.00","67.14","United States","NASDAQ","USD","1.00","USD","-"
"TBI","TRUEBLUE INC","Industrials","Equity","78,170.40","0.00","78,170.40","10,152.00","7.70","United States","NYSE","USD","1.00","USD","-"
"VNDA","VANDA PHARMACEUTICALS INC","Health Care","Equity","78,192.10","0.00","78,192.10","15,095.00","5.18","United States","NASDAQ","USD","1.00","USD","-"
"USNA","USANA HEALTH SCIENCES INC","Consumer Staples","Equity","78,372.32","0.00","78,372.32","3,676.00","21.32","United States","NYSE","USD","1.00","USD","-"
"ORGO","ORGANOGENESIS HOLDINGS INC CLASS A","Health Care","Equity","75,299.34","0.00","75,299.34","31,506.00","2.39","United States","NASDAQ","USD","1.00","USD","-"
"AMCX","AMC GLOBAL MEDIA INC CLASS A","Communication","Equity","76,058.51","0.00","76,058.51","7,769.00","9.79","United States","NASDAQ","USD","1.00","USD","-"
"ATNI","ATN INTERNATIONAL INC","Communication","Equity","72,976.40","0.00","72,976.40","3,112.00","23.45","United States","NASDAQ","USD","1.00","USD","-"
"HDSN","HUDSON TECHNOLOGIES INC","Industrials","Equity","72,992.42","0.00","72,992.42","11,513.00","6.34","United States","NASDAQ","USD","1.00","USD","-"
"NABL","N ABLE INC","Information Technology","Equity","74,439.60","0.00","74,439.60","18,245.00","4.08","United States","NYSE","USD","1.00","USD","-"
"OSG","OCTAVE SPECIALTY GROUP INC","Financials","Equity","74,615.32","0.00","74,615.32","13,348.00","5.59","United States","NYSE","USD","1.00","USD","-"
"ASPN","ASPEN AEROGELS INC","Materials","Equity","74,720.00","0.00","74,720.00","16,000.00","4.67","United States","NYSE","USD","1.00","USD","-"
"KROS","KEROS THERAPEUTICS INC","Health Care","Equity","71,134.26","0.00","71,134.26","7,071.00","10.06","United States","NASDAQ","USD","1.00","USD","-"
"BOC","BOSTON OMAHA CORP CLASS A","Communication","Equity","71,277.36","0.00","71,277.36","5,016.00","14.21","United States","NYSE","USD","1.00","USD","-"
"DNUT","KRISPY KREME INC","Consumer Discretionary","Equity","71,385.30","0.00","71,385.30","22,662.00","3.15","United States","NASDAQ","USD","1.00","USD","-"
"AVNW","AVIAT NETWORKS INC","Information Technology","Equity","72,819.00","0.00","72,819.00","3,596.00","20.25","United States","NASDAQ","USD","1.00","USD","-"
"MGPI","MGP INGREDIENTS INC","Consumer Staples","Equity","69,468.63","0.00","69,468.63","3,927.00","17.69","United States","NASDAQ","USD","1.00","USD","-"
"NXDT","NEXPOINT DIVERSIFIED REAL ESTATE T","Real Estate","Equity","69,735.36","0.00","69,735.36","12,819.00","5.44","United States","NYSE","USD","1.00","USD","-"
"JOUT","JOHNSON OUTDOORS INC CLASS A","Consumer Discretionary","Equity","69,812.82","0.00","69,812.82","1,518.00","45.99","United States","NASDAQ","USD","1.00","USD","-"
"CMPX","COMPASS THERAPEUTICS","Health Care","Equity","70,038.45","0.00","70,038.45","33,835.00","2.07","United States","NASDAQ","USD","1.00","USD","-"
"EOLS","EVOLUS INC","Health Care","Equity","70,270.98","0.00","70,270.98","11,751.00","5.98","United States","NASDAQ","USD","1.00","USD","-"
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Financials","Equity","67,037.52","0.00","67,037.52","8,844.00","7.58","United States","NYSE","USD","1.00","USD","-"
"GOGO","GOGO INC","Communication","Equity","67,459.86","0.00","67,459.86","17,706.00","3.81","United States","NASDAQ","USD","1.00","USD","-"
"NAGE","NIAGEN BIOSCIENCE INC","Consumer Staples","Equity","67,560.87","0.00","67,560.87","21,047.00","3.21","United States","NASDAQ","USD","1.00","USD","-"
"KRUS","KURA SUSHI USA INC","Consumer Discretionary","Equity","68,198.48","0.00","68,198.48","1,544.00","44.17","United States","NASDAQ","USD","1.00","USD","-"
"LRMR","LARIMAR THERAPEUTICS INC","Health Care","Equity","68,708.00","0.00","68,708.00","17,177.00","4.00","United States","NASDAQ","USD","1.00","USD","-"
"CMDB","COSTAMARE BULKERS HOLDINGS LTD","Industrials","Equity","68,916.72","0.00","68,916.72","3,658.00","18.84","Monaco","NYSE","USD","1.00","USD","-"
"HTZ","HERTZ GLOBAL HLDGS INC","Industrials","Equity","65,545.53","0.00","65,545.53","36,213.00","1.81","United States","NASDAQ","USD","1.00","USD","-"
"GDYN","GRID DYNAMICS HOLDINGS INC CLASS A","Information Technology","Equity","65,560.18","0.00","65,560.18","11,522.00","5.69","United States","NASDAQ","USD","1.00","USD","-"
"BMBL","BUMBLE INC CLASS A","Communication","Equity","66,327.24","0.00","66,327.24","23,604.00","2.81","United States","NASDAQ","USD","1.00","USD","-"
"AGNT","AGNT INC","Real Estate","Equity","66,698.01","0.00","66,698.01","16,489.00","4.04","United States","NASDAQ","USD","1.00","USD","-"
"SVV","SAVERS VALUE VILLAGE INC","Consumer Discretionary","Equity","63,469.37","0.00","63,469.37","6,967.00","9.11","United States","NYSE","USD","1.00","USD","-"
"LOVE","LOVESAC COMPANY","Consumer Discretionary","Equity","63,627.96","0.00","63,627.96","3,894.00","16.34","United States","NASDAQ","USD","1.00","USD","-"
"BETR","BETTER HOME FINANCE HOLDING CLASS","Financials","Equity","63,772.44","0.00","63,772.44","2,924.00","21.81","United States","NASDAQ","USD","1.00","USD","-"
"SEG","SEAPORT ENTERTAINMENT GROUP INC","Real Estate","Equity","64,396.92","0.00","64,396.92","2,473.00","26.04","United States","NYSE","USD","1.00","USD","-"
"ALT","ALTIMMUNE INC","Health Care","Equity","64,435.74","0.00","64,435.74","23,262.00","2.77","United States","NASDAQ","USD","1.00","USD","-"
"NUS","NU SKIN ENTERPRISES INC CLASS A","Consumer Staples","Equity","61,254.64","0.00","61,254.64","12,058.00","5.08","United States","NYSE","USD","1.00","USD","-"
"UPB","UPSTREAM BIO INC","Health Care","Equity","61,273.19","0.00","61,273.19","9,559.00","6.41","United States","NASDAQ","USD","1.00","USD","-"
"OPTU","OPTIMUM COMMUNICATIONS INC CLASS A","Communication","Equity","61,359.88","0.00","61,359.88","76,110.00","0.81","United States","NYSE","USD","1.00","USD","-"
"UWMC","UWM HOLDINGS CORP CLASS A","Financials","Equity","61,617.93","0.00","61,617.93","33,671.00","1.83","United States","NYSE","USD","1.00","USD","-"
"CNDT","CONDUENT INC","Industrials","Equity","61,877.32","0.00","61,877.32","41,809.00","1.48","United States","NASDAQ","USD","1.00","USD","-"
"WOOF","PETCO HEALTH AND WELLNESS COMPANY","Consumer Discretionary","Equity","62,102.34","0.00","62,102.34","23,794.00","2.61","United States","NASDAQ","USD","1.00","USD","-"
"ACH","ACCENDRA HEALTH INC","Health Care","Equity","62,190.84","0.00","62,190.84","19,806.00","3.14","United States","NYSE","USD","1.00","USD","-"
"AURA","AURA BIOSCIENCES INC","Health Care","Equity","62,322.00","0.00","62,322.00","8,840.00","7.05","United States","NASDAQ","USD","1.00","USD","-"
"HNST","THE HONEST COMPANY INC","Consumer Staples","Equity","62,451.62","0.00","62,451.62","16,478.00","3.79","United States","NASDAQ","USD","1.00","USD","-"
"ENTA","ENANTA PHARMACEUTICALS INC","Health Care","Equity","62,673.12","0.00","62,673.12","4,904.00","12.78","United States","NASDAQ","USD","1.00","USD","-"
"FUBO","FUBOTV INC CLASS A","Communication","Equity","62,758.22","0.00","62,758.22","7,534.00","8.33","United States","NYSE","USD","1.00","USD","-"
"PSFE","PAYSAFE LTD","Financials","Equity","62,773.20","0.00","62,773.20","7,896.00","7.95","United States","NYSE","USD","1.00","USD","-"
"ANGI","ANGI INC CLASS A","Communication","Equity","60,133.22","0.00","60,133.22","10,874.00","5.53","United States","NASDAQ","USD","1.00","USD","-"
"BGS","B AND G FOODS INC","Consumer Staples","Equity","60,308.82","0.00","60,308.82","17,182.00","3.51","United States","NYSE","USD","1.00","USD","-"
"RCKT","ROCKET PHARMACEUTICALS INC","Health Care","Equity","60,517.49","0.00","60,517.49","18,971.00","3.19","United States","NASDAQ","USD","1.00","USD","-"
"MASS","908 DEVICES INC","Information Technology","Equity","57,434.16","0.00","57,434.16","8,044.00","7.14","United States","NASDAQ","USD","1.00","USD","-"
"RC","READY CAPITAL CORP","Financials","Equity","57,769.53","0.00","57,769.53","39,299.00","1.47","United States","NYSE","USD","1.00","USD","-"
"ULCC","FRONTIER GROUP HOLDINGS INC","Industrials","Equity","57,960.56","0.00","57,960.56","9,976.00","5.81","United States","NASDAQ","USD","1.00","USD","-"
"BBBY","BED BATH AND BEYOND INC","Consumer Discretionary","Equity","58,230.40","0.00","58,230.40","11,740.00","4.96","United States","NYSE","USD","1.00","USD","-"
"ALTG","ALTA EQUIPMENT GROUP INC CLASS A","Industrials","Equity","58,552.48","0.00","58,552.48","9,092.00","6.44","United States","NYSE","USD","1.00","USD","-"
"BCBP","BCB BANCORP INC","Financials","Equity","59,227.74","0.00","59,227.74","5,841.00","10.14","United States","NASDAQ","USD","1.00","USD","-"
"CABO","CABLE ONE INC","Communication","Equity","55,579.51","0.00","55,579.51","1,477.00","37.63","United States","NYSE","USD","1.00","USD","-"
"AKBA","AKEBIA THERAPEUTICS INC","Health Care","Equity","55,703.98","0.00","55,703.98","45,659.00","1.22","United States","NASDAQ","USD","1.00","USD","-"
"ULH","UNIVERSAL LOGISTICS HOLDINGS INC","Industrials","Equity","56,460.84","0.00","56,460.84","3,578.00","15.78","United States","NASDAQ","USD","1.00","USD","-"
"ADV","ADVANTAGE SOLUTIONS INC CLASS A","Communication","Equity","56,627.76","0.00","56,627.76","1,554.00","36.44","United States","NASDAQ","USD","1.00","USD","-"
"CRCT","CRICUT INC CLASS A","Consumer Discretionary","Equity","56,980.96","0.00","56,980.96","12,776.00","4.46","United States","NASDAQ","USD","1.00","USD","-"
"GNE","GENIE ENERGY LTD CLASS B","Utilities","Equity","57,280.00","0.00","57,280.00","4,000.00","14.32","United States","NYSE","USD","1.00","USD","-"
"UIS","UNISYS CORP","Information Technology","Equity","57,283.20","0.00","57,283.20","18,360.00","3.12","United States","NYSE","USD","1.00","USD","-"
"NRDS","NERDWALLET INC CLASS A","Financials","Equity","53,484.24","0.00","53,484.24","6,023.00","8.88","United States","NASDAQ","USD","1.00","USD","-"
"EMBC","EMBECTA CORP","Health Care","Equity","53,827.69","0.00","53,827.69","16,361.00","3.29","United States","NASDAQ","USD","1.00","USD","-"
"EPM","EVOLUTION PETROLEUM CORP","Energy","Equity","54,703.89","0.00","54,703.89","14,283.00","3.83","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ADCT","ADC THERAPEUTICS SA","Health Care","Equity","54,754.95","0.00","54,754.95","47,613.00","1.15","United States","NYSE","USD","1.00","USD","-"
"CMRC","BIGCOMMERCE HOLDINGS INC SERIES","Information Technology","Equity","54,798.91","0.00","54,798.91","20,221.00","2.71","United States","NASDAQ","USD","1.00","USD","-"
"KIDS","ORTHOPEDIATRICS CORP","Health Care","Equity","54,817.35","0.00","54,817.35","2,905.00","18.87","United States","NASDAQ","USD","1.00","USD","-"
"BHR","BRAEMAR HOTELS RESORTS INC","Real Estate","Equity","51,484.01","0.00","51,484.01","23,087.00","2.23","United States","NYSE","USD","1.00","USD","-"
"CBAN","COLONY BANKCORP INC","Financials","Equity","51,717.12","0.00","51,717.12","2,368.00","21.84","United States","NYSE","USD","1.00","USD","-"
"RMAX","RE MAX HOLDINGS INC CLASS A","Real Estate","Equity","51,797.36","0.00","51,797.36","5,528.00","9.37","United States","NYSE","USD","1.00","USD","-"
"CMTG","CLAROS MORTGAGE TRUST INC","Financials","Equity","52,030.06","0.00","52,030.06","23,867.00","2.18","United States","NYSE","USD","1.00","USD","-"
"SITC","SITE CENTERS CORP","Real Estate","Equity","53,348.40","0.00","53,348.40","12,180.00","4.38","United States","NYSE","USD","1.00","USD","-"
"EGHT","8X8 INC","Information Technology","Equity","49,673.52","0.00","49,673.52","28,548.00","1.74","United States","NASDAQ","USD","1.00","USD","-"
"EU","ENCORE ENERGY CORP","Energy","Equity","50,429.04","0.00","50,429.04","44,236.00","1.14","United States","NASDAQ","USD","1.00","USD","-"
"ACRE","ARES COMMERCIAL REAL ESTATE REIT C","Financials","Equity","51,301.25","0.00","51,301.25","11,275.00","4.55","United States","NYSE","USD","1.00","USD","-"
"RBBN","RIBBON COMMUNICATIONS INC","Information Technology","Equity","47,876.19","0.00","47,876.19","23,819.00","2.01","United States","NASDAQ","USD","1.00","USD","-"
"ARCT","ARCTURUS THERAPEUTICS HOLDINGS INC","Health Care","Equity","49,316.54","0.00","49,316.54","8,918.00","5.53","United States","NASDAQ","USD","1.00","USD","-"
"EDIT","EDITAS MEDICINE INC","Health Care","Equity","49,397.40","0.00","49,397.40","18,999.00","2.60","United States","NASDAQ","USD","1.00","USD","-"
"QTRX","QUANTERIX CORP","Health Care","Equity","45,845.64","0.00","45,845.64","12,492.00","3.67","United States","NASDAQ","USD","1.00","USD","-"
"PTLO","PORTILLO S INC CLASS A","Consumer Discretionary","Equity","46,388.40","0.00","46,388.40","10,664.00","4.35","United States","NASDAQ","USD","1.00","USD","-"
"ASLE","AERSALE CORP","Industrials","Equity","46,591.02","0.00","46,591.02","7,539.00","6.18","United States","NASDAQ","USD","1.00","USD","-"
"AVXL","ANAVEX LIFE SCIENCES CORP","Health Care","Equity","46,982.40","0.00","46,982.40","19,576.00","2.40","United States","NASDAQ","USD","1.00","USD","-"
"ALLO","ALLOGENE THERAPEUTICS INC","Health Care","Equity","43,940.22","0.00","43,940.22","25,253.00","1.74","United States","NASDAQ","USD","1.00","USD","-"
"ONEW","ONEWATER MARINE CLASS A INC","Consumer Discretionary","Equity","44,178.41","0.00","44,178.41","3,434.00","12.87","United States","NASDAQ","USD","1.00","USD","-"
"TRDA","ENTRADA THERAPEUTICS INC","Health Care","Equity","44,378.10","0.00","44,378.10","7,586.00","5.85","United States","NASDAQ","USD","1.00","USD","-"
"INSE","INSPIRED ENTERTAINMENT INC","Consumer Discretionary","Equity","44,620.80","0.00","44,620.80","6,720.00","6.64","United States","NASDAQ","USD","1.00","USD","-"
"INR","INFINITY NATURAL RESOURCES INC CLA","Energy","Equity","45,474.00","0.00","45,474.00","3,445.00","13.20","United States","NYSE","USD","1.00","USD","-"
